idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15;;;
"12516,Whiskey Sour,Ordinary Drink,Alcoholic,""Shake blended whiskey, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Decorate with the half-slice of lemon, top with the cherry, and serve."",http://www.thecocktaildb.com/images/media/drink/ttyqqx1439907410.jpg,Blended whiskey,Lemon,Powdered sugar,Cherry,Lemon,,,,,,,,,";;;
;;;
12518,Whisky Mac,Ordinary Drink,Alcoholic,Pour both of the ingredients into a wine goblet with no ice.,http://www.thecocktaildb.com/images/media/drink/yvvwys1461867858.jpg,Scotch,Wine,,,,,,,,,,,,;;;
;;;
"12520,White Heart,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Sambuca,Creme de Cacao,Cream,,,,,,,,,,,";;;
;;;
"12522,White Lady,Ordinary Drink,Alcoholic,""In a shaker half-filler with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass."",,Gin,Egg white,Light cream,Sugar,,,,,,,,,,";;;
;;;
"12524,White Lily Cocktail,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Light rum,Gin,Triple sec,Anisette,,,,,,,,,,";;;
;;;
"12526,White Lion Cocktail,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Light rum,Lemon,Grenadine,Powdered sugar,Bitters,,,,,,,,,";;;
;;;
12528,White Russian,Ordinary Drink,Alcoholic,Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve.,http://www.thecocktaildb.com/images/media/drink/vsrupw1472405732.jpg,Vodka,Coffee liqueur,Light cream,,,,,,,,,,,;;;
;;;
"12530,White Way Cocktail,Ordinary Drink,Alcoholic,""Shake ingredients with ice, strain into a cocktail glass, and serve."",,Gin,White Creme de Menthe,,,,,,,,,,,,";;;
;;;
"12532,Why Not?,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Apricot brandy,Gin,Dry Vermouth,Lemon juice,,,,,,,,,,";;;
;;;
"12534,Widow Woods' Nightcap,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass."",,Scotch,Dark Creme de Cacao,Milk,,,,,,,,,,,";;;
;;;
"12536,Widow's Kiss,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Brandy,Yellow Chartreuse,Benedictine,Bitters,,,,,,,,,,";;;
;;;
"12538,Will Rogers,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Gin,Dry Vermouth,Triple sec,Orange juice,,,,,,,,,,";;;
;;;
"12540,Woo Woo,Ordinary Drink,Alcoholic,""Pour all ingredients into a highball glass over ice cubes, stir, and serve."",,Peach schnapps,Vodka,Cranberry juice,,,,,,,,,,,";;;
;;;
"12542,Woodward Cocktail,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Dry Vermouth,Scotch,Grapefruit juice,,,,,,,,,,,";;;
;;;
"12544,X.Y.Z. Cocktail,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Light rum,Triple sec,Lemon juice,,,,,,,,,,,";;;
;;;
"12546,Xanthia Cocktail,Ordinary Drink,Alcoholic,""Stir all ingredients with ice, strain into a cocktail glass, and serve."",,Cherry brandy,Gin,Yellow Chartreuse,,,,,,,,,,,";;;
;;;
"12548,Xeres Cocktail,Ordinary Drink,Alcoholic,""Stir ingredients with ice, strain into a cocktail glass, and serve."",,Sherry,Orange bitters,,,,,,,,,,,,";;;
;;;
"12550,Yale Cocktail,Ordinary Drink,Alcoholic,""Stir all ingredients with ice, strain into a cocktail glass, and serve."",,Dry Vermouth,Gin,Blue Curacao,Bitters,,,,,,,,,,";;;
;;;
12552,Yellow Rattler,Ordinary Drink,Alcoholic,Shake all ingredients (except cocktail onion) with ice and strain into a cocktail glass. Add the cocktail onion and serve.,,Gin,Sweet Vermouth,Dry Vermouth,Orange juice,Cocktail onion,,,,,,,,,;;;
;;;
12554,Yellow Strawberry,Ordinary Drink,Alcoholic,Shake all ingredients (except banana slice) with ice and strain into a chilled whiskey sour glass. Garnish with the banana slice and serve.,,Light rum,Creme de Banane,Strawberries,Sweet and sour,Banana,,,,,,,,,;;;
;;;
12556,Yolanda,Ordinary Drink,Alcoholic,Shake all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,,Gin,Brandy,Sweet Vermouth,Anisette,Grenadine,Orange peel,,,,,,,,;;;
;;;
12560,Afterglow,Cocktail,Non alcoholic,Mix. Serve over ice.,http://www.thecocktaildb.com/images/media/drink/vuquyv1468876052.jpg,Grenadine,Orange juice,Pineapple juice,,,,,,,,,,,;;;
;;;
"12562,Alice Cocktail,Cocktail,Non alcoholic,""Shake well, strain into a large cocktail glass."",http://www.thecocktaildb.com/images/media/drink/qyqtpv1468876144.jpg,Grenadine,Orange juice,Pineapple juice,Cream,,,,,,,,,,";;;
;;;
"12564,Apple Karate,Cocktail,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",http://www.thecocktaildb.com/images/media/drink/syusvw1468876634.jpg,Apple juice,Carrot,,,,,,,,,,,,";;;
;;;
"12566,Berry-Berry,Cocktail,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Berries,Milk,Honey,,,,,,,,,,,";;;
;;;
"12568,Black & Blue Berries,Cocktail,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Blueberries,Blackberries,Soda water,Honey,Lemon juice,,,,,,,,,";;;
;;;
12570,Bobby Cocktail,Cocktail,Non alcoholic,Shake well and strain into a large cocktail glass.,,Orange juice,Lemon juice,Sugar syrup,Cream,,,,,,,,,,;;;
;;;
"12572,Bora Bora,Cocktail,Non alcoholic,""Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry."",http://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,Pineapple juice,Passion fruit juice,Lemon juice,Grenadine,,,,,,,,,,";;;
;;;
"12574,Cranberry Juice Cocktail,Cocktail,Non alcoholic,""Wash the cranberries and put them into a nonreactive saucepan with the water, a pinch of salt and if you wish, the orange slices. Cook over medium heat until all the berries burst -- about 10 minutes. Pour the fruit and liquid into a cheesecloth-lined sieve. Strain the juice to the saucepan, add the sugar and boil for two or three minutes. Taste and add more sugar if it is needed. Cool and chill the juice before serving."",,Cranberries,Water,Salt,Orange,Sugar,,,,,,,,,";;;
;;;
12576,End Wrench,Cocktail,Non alcoholic,Add ice. Tastes remarkably like a screwdriver.,,Orange juice,Tonic water,Ice,,,,,,,,,,,;;;
;;;
"12578,Grapefruit and Orange Cocktail,Cocktail,Non alcoholic,""Mix and stir with ice in a mixing glass, strain off into a large cocktail glass."",,Orange juice,Grapefruit juice,,,,,,,,,,,,";;;
;;;
"12580,Grapefruit Lemonade,Cocktail,Non alcoholic,""Place some ice cubes in a large tumbler, add grenadine syrup and grapefruit juice, top up with soda water. Stir a little and serve with a drinking straw."",,Grenadine,Grapefruit juice,Soda water,,,,,,,,,,,";;;
;;;
12582,Hot Buttered Rum Batter #1,Cocktail,Optional alcohol,Blend all ingredients in a food processer or mixer and store in the fridge or freezer. To make a drink add a shot of good dark rum along with 1 or 2 tbl spoons of batter to a mug of very hot water. Serve in irish coffee cup.,,Brown sugar,Butter,Nutmeg,Cinnamon,Cloves,Cardamom,Vanilla extract,,,,,,,;;;
;;;
12584,Hot Buttered Rum Batter #2,Cocktail,Optional alcohol,Blend all ingredients in a food processer or mixer and store in the fridge or freezer. To make a drink add a shot of good dark rum along with 1 or 2 tbl spoons of batter to a mug of very hot water. Serve in irish coffee cup.,,Brown sugar,Sugar,Butter,Vanilla ice-cream,,,,,,,,,,;;;
;;;
12586,Hot Lemonade,Cocktail,Non alcoholic,Squeeze the juice of the lemon into a 10-oz. glass. Add maple syrup and a dash of cayenne pepper. Fill with ice water. Stir. Drink.,,Lemon,Maple syrup,Cayenne pepper,,,,,,,,,,,;;;
;;;
"12588,Kanaan,Cocktail,Non alcoholic,""Prepare in a blender with a little ice, serve in a highball glass."",,Milk,Egg,Honey,,,,,,,,,,,";;;
;;;
12590,Lemon Cocktail,Cocktail,Non alcoholic,Stir orange juice and lemon juice with ice in a mixing glass. Strain into a cocktail glass.,,Orange juice,Lemon juice,,,,,,,,,,,,;;;
;;;
"12592,Lemon Flip,Cocktail,Non alcoholic,""Put several ice cubes in a shaker, add egg yolk, sugar syrup and lemon juice. Shake very well and strain into a highball glass. Serve with a drinking straw."",,Egg yolk,Sugar syrup,Lemon juice,,,,,,,,,,,";;;
;;;
"12594,Lemon Squash,Cocktail,Non alcoholic,""Mix lemon juice with sugar syrup in a highball glass, stir well and fill up with soda water. Serve with drinking straw."",,Lemon juice,Sugar syrup,Soda water,,,,,,,,,,,";;;
;;;
"12596,Honey Lemonade,Cocktail,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Soda water,Lemon juice,Honey,,,,,,,,,,,";;;
;;;
"12598,Lucky Driver,Cocktail,Optional alcohol,""Prepare in a blender or shaker, serve in a highball glass with 2-3 ice cubes. Garnish with one orange slice, and one lemon slice. Use only fresh squeezed juice for best result!"",,Coconut liqueur,Lemon juice,Pineapple juice,Grapefruit juice,Orange juice,Sugar syrup,,,,,,,,";;;
;;;
"12600,Mint Julep #3,Cocktail,Alcoholic,""In electric blender, blend on high for a few seconds, until leaves are reduced. Strain into silver tumbler packed with shaved ice, add more Bourbon to saturate the ice, garnish with a sprig of mint."",,Mint,Sugar syrup,Bourbon,Angostura bitters,,,,,,,,,,";;;
;;;
"12602,Grenadine Cocktail,Cocktail,Non alcoholic,""The proportions are approximate, vary according to taste. Mix together, serve with lots of ice."",,Grenadine,Orange juice,Pineapple juice,,,,,,,,,,,";;;
;;;
"12604,Orangatang,Cocktail,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Orange juice,Cranberry juice,,,,,,,,,,,,";;;
;;;
"12606,Orange Cocktail,Cocktail,Non alcoholic,""Stir lemon juice and orange juice in a mixing glass, strain into a large cocktail glass."",,Lemon juice,Orange juice,,,,,,,,,,,,";;;
;;;
"12608,Orange Cooler,Cocktail,Non alcoholic,""Put several ice cubes in a large tumbler, add sugar syrup and orange juice, top up with ginger ale. Stir."",,Orange juice,Sugar syrup,Ginger ale,,,,,,,,,,,";;;
;;;
12610,Orange Flip,Cocktail,Non alcoholic,Mix in a blender.,,Orange juice,Egg yolk,Honey,,,,,,,,,,,;;;
;;;
"12612,Orange Smile,Cocktail,Non alcoholic,""Shake egg, grenadine syrup, orange juice, and several ice cubes well. Strain into a small tumbler, serve with a drinking straw."",,Egg,Grenadine,Orange juice,,,,,,,,,,,";;;
;;;
"12614,Orange Squash,Cocktail,Non alcoholic,""Put one ice cube in a large tumbler, add lemon juice and orange juice. Stir well. Serve sugar and cold water on the side, so the guest can modify the taste, and a drinking straw and a spoon."",,Lemon juice,Orange juice,,,,,,,,,,,,";;;
;;;
"12616,Orange Velvet,Cocktail,Non alcoholic,""Shake cream, pineapple juice and orange juice with some ice. Strain into a large cocktail glass."",,Cream,Pineapple juice,Orange juice,,,,,,,,,,,";;;
;;;
"12618,Orangeade,Cocktail,Non alcoholic,""Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw."",http://www.thecocktaildb.com/images/media/drink/ytsxxw1441167732.jpg,Lemon juice,Orange juice,Sugar syrup,Soda water,,,,,,,,,,";;;
;;;
12620,Orgeat Lemonade,Cocktail,Non alcoholic,Mix lemon juice and orgeat syrup in a tumbler with 2-3 small ice cubes. Fill up with soda water and stir.,,Lemon juice,Orgeat syrup,Soda water,,,,,,,,,,,;;;
;;;
"12622,Parisette,Cocktail,Non alcoholic,""Pour grenadine syrup over some ice cubes in a large tumbler. Stir. Fill up with cold milk. Stir again, serve with a drinking straw."",,Grenadine,Milk,,,,,,,,,,,,";;;
;;;
12624,Pineapple Lemonade,Cocktail,Non alcoholic,Mix juice and sugar syrup in a large tumbler with several ice cubes. Stir well and top up with cold Soda Water. Serve with a drinking straw.,,Orange juice,Pineapple juice,Sugar syrup,Soda water,,,,,,,,,,;;;
;;;
"12626,Pineapple Power,Cocktail,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Pineapple,Water,Honey,Ginger,,,,,,,,,,";;;
;;;
"12628,Pussy Foot,Cocktail,Non alcoholic,""Shake or blend briefly, strain into a highball glass. Garnish with fresh fruit, cherry, and a drinking straw."",,Grenadine,Pineapple juice,Orange juice,Grapefruit juice,,,,,,,,,,";;;
;;;
12630,Rail Splitter,Cocktail,Non alcoholic,Mix sugar syrup with lemon juice in a tall glass. Fill up with ginger ale.,http://www.thecocktaildb.com/images/media/drink/stsuqq1441207660.jpg,Sugar syrup,Lemon juice,Ginger ale,,,,,,,,,,,;;;
;;;
"12632,Rose de Mai Cocktail,Cocktail,Non alcoholic,""Shake very well pineapple juice, raspberry fruit-syrup and cream with ice cubes. Strain into a large cocktail glass."",,Pineapple juice,Raspberry syrup,Cream,,,,,,,,,,,";;;
;;;
"12634,St. Clement's,Cocktail,Non alcoholic,""Mix with ice, serve. """"Oranges and lemons say the bells of St. Clement's"""""",,Orange juice,Bitter lemon,,,,,,,,,,,,";;;
;;;
12638,Shirley Temple,Cocktail,Non alcoholic,Build in a highball glass. Add ginger ale over ice and sprinkle grenadine syrup over it. Garnish with a lemon slice and a cherry.,,Ginger ale,Grenadine,,,,,,,,,,,,;;;
;;;
"12640,Tomato Cocktail,Cocktail,Non alcoholic,""Stir in a mixing glass Worcestershire sauce, lemon juice, tomato juice, and a little salt and pepper over ice cubes. Strain off into a large cocktail glass."",,Worcestershire sauce,Lemon juice,Tomato juice,Salt,Black pepper,,,,,,,,,";;;
;;;
"12642,Grape Flip,Cocktail,Non alcoholic,""Shake or blend very well, serve icecold in a burgundy glass. If you wish to garnish, use grapes."",,Milk,Grape juice,Egg yolk,Raspberry syrup,,,,,,,,,,";;;
;;;
12644,Tropical,Cocktail,Non alcoholic,Shake or build directly in the glass.,,Grenadine,Mint syrup,Milk,,,,,,,,,,,;;;
;;;
12646,Sammensurium (Mix up),Ordinary Drink,Alcoholic,Build over ice in a highball glass.,,Vodka,Pisang Ambon,Blue Curacao,Orange juice,Grenadine,,,,,,,,,;;;
;;;
"12648,Ishav,Ordinary Drink,Alcoholic,""Shake vodka, Pisang and sour mix well with ice. Pour into a highball glass. Fill with soda water."",,Vodka,Pisang Ambon,Sour mix,Soda water,,,,,,,,,,";;;
;;;
"12650,Homemade Ginger Beer,Soft Drink / Soda,Non alcoholic,""Combine the crushed ginger,lime peel,juice and sugar in a jar or bottle larger than 32 oz with a lid that can be tightly sealed. Pour in the boiling water. Cover loosely and let cool to room temp. Dissolve the yeast in the lukewarm water and add. Seal the jar as tightly as possible and let stand at room temp overnight. Chill, strain and serve."",,Ginger,Lime juice,Lime,Sugar,Water,Yeast,Water,,,,,,,";;;
;;;
"12652,Homemade Snapple,Soft Drink / Soda,Non alcoholic,""Let tea steep for at about 5 mins so it's nice and strong. After tea is cool, mix together the remaining ingredients. Add more sugar and/or lemon juice to suit your taste. Some flavors may need more juice concentrate."",,Tea,Water,Fruit juice,Sugar,Lemon juice,,,,,,,,,";;;
;;;
"12654,Banana Milk Shake,Milk / Float / Shake,Non alcoholic,""Blend very well, preferably in a household mixer. Serve in a wine glass, garnish with whipped cream and a piece of banana."",http://www.thecocktaildb.com/images/media/drink/rtwwsx1472720307.jpg,Milk,Orange juice,Sugar syrup,Banana,,,,,,,,,,";;;
;;;
12656,Banana Strawberry Shake,Milk / Float / Shake,Non alcoholic,Blend all together in a blender until smooth.,http://www.thecocktaildb.com/images/media/drink/vqquwx1472720634.jpg,Strawberries,Banana,Yoghurt,Milk,Honey,,,,,,,,,;;;
;;;
12658,Banana Strawberry Shake Daiquiri-type,Milk / Float / Shake,Non alcoholic,Blend all together in a blender until smooth.,http://www.thecocktaildb.com/images/media/drink/uvypss1472720581.jpg,Strawberries,Banana,Apple juice,,,,,,,,,,,;;;
;;;
"12660,Cool Cow,Milk / Float / Shake,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Milk,Almond flavoring,Honey,,,,,,,,,,,";;;
;;;
"12662,Crazy Cow,Milk / Float / Shake,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Apple juice,Milk,,,,,,,,,,,,";;;
;;;
"12664,Dutch Treat,Milk / Float / Shake,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Milk,Cocoa powder,Vanilla extract,Honey,Cinnamon,,,,,,,,,";;;
;;;
"12666,Earth Shake,Other/Unknown,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Pineapple juice,Pineapple,Carrot,,,,,,,,,,,";;;
;;;
"12668,Egg Cream,Other/Unknown,Non alcoholic,""Mix syrup and milk in a fountain glass. Add soda water, serve with a straw."",,Chocolate syrup,Milk,Soda water,,,,,,,,,,,";;;
;;;
"12670,Fruit Cooler,Other/Unknown,Non alcoholic,""Toss strawberries with sugar, and let sit overnight in refrigerator. Cut lemon, reserve two slices. Juice the rest. Mix together the lemon juice, strawberries, apple juice, and soda water. Add slices of lemon (decor, really). In glasses, put ice cubes, and a slice of apple. Pour drink in, and serve."",,Apple juice,Strawberries,Sugar,Lemon,Apple,Soda water,Ice,,,,,,,";;;
;;;
"12672,Fruit Flip-Flop,Other/Unknown,Non alcoholic,""Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."",,Yoghurt,Fruit juice,,,,,,,,,,,,";;;
